dataset,instance_id,repeat,trace_idx,diagnosis,rf_prediction,n_llm_evidence_features,llm_evidence_features,shap_top1_feature,n_overlap_top3,n_overlap_top5,any_overlap_top3,any_overlap_top5,llm_feature_fraction_in_shap_top3,llm_feature_fraction_in_shap_top5,shap_top1_used_by_llm,grounded_rate,unsupported_rate
nasa_fd001,u077_e0070,2,2,degraded,healthy,4,"[""s6_slope"", ""s20_delta_mean"", ""s4_z_last"", ""s9_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u077_e0070,2,3,degraded,healthy,4,"[""s4_z_last"", ""s6_slope"", ""s9_z_last"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u077_e0070,2,4,degraded,healthy,3,"[""s4_z_last"", ""s6_slope"", ""s15_slope""]",s11_slope,0,1,False,True,0.0,0.3333333333333333,False,1.0,0.0
nasa_fd001,u077_e0130,2,0,degraded,healthy,4,"[""s11_delta_mean"", ""s11_slope"", ""s12_delta_mean"", ""s12_slope""]",s11_slope,2,2,True,True,0.5,0.5,True,1.0,0.0
nasa_fd001,u077_e0130,2,1,healthy,healthy,4,"[""s12_delta_mean"", ""s14_z_last"", ""s17_z_last"", ""s21_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u077_e0130,2,2,degraded,healthy,4,"[""s11_delta_mean"", ""s11_slope"", ""s12_delta_mean"", ""s12_slope""]",s11_slope,2,2,True,True,0.5,0.5,True,1.0,0.0
nasa_fd001,u077_e0130,2,3,degraded,healthy,4,"[""s11_delta_mean"", ""s11_slope"", ""s12_delta_mean"", ""s12_slope""]",s11_slope,2,2,True,True,0.5,0.5,True,1.0,0.0
nasa_fd001,u077_e0130,2,4,healthy,healthy,4,"[""s12_delta_mean"", ""s12_slope"", ""s14_z_last"", ""s17_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0070,2,0,degraded,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s11_z_last"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0070,2,1,degraded,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s11_z_last"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0070,2,2,degraded,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s11_z_last"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0070,2,3,healthy,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s7_z_last"", ""s11_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0070,2,4,degraded,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s11_z_last"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0080,2,0,healthy,healthy,4,"[""s6_slope"", ""s11_z_last"", ""s8_z_last"", ""s17_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0080,2,1,healthy,healthy,3,"[""s6_slope"", ""s11_z_last"", ""s8_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0080,2,2,healthy,healthy,4,"[""s6_slope"", ""s11_z_last"", ""s8_z_last"", ""s17_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0080,2,3,healthy,healthy,4,"[""s6_slope"", ""s11_z_last"", ""s8_z_last"", ""s17_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0080,2,4,healthy,healthy,3,"[""s6_slope"", ""s11_z_last"", ""s8_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0170,2,0,degraded,healthy,4,"[""s6_slope"", ""s13_delta_mean"", ""s4_delta_mean"", ""s3_z_last""]",s15_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0170,2,1,degraded,healthy,4,"[""s6_slope"", ""s4_delta_mean"", ""s13_delta_mean"", ""s7_z_last""]",s15_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0170,2,2,degraded,healthy,4,"[""s6_slope"", ""s13_delta_mean"", ""s4_delta_mean"", ""s3_slope""]",s15_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0170,2,3,degraded,healthy,4,"[""s6_slope"", ""s4_delta_mean"", ""s13_delta_mean"", ""s7_z_last""]",s15_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0170,2,4,healthy,healthy,3,"[""s2_slope"", ""s6_slope"", ""s13_slope""]",s15_slope,0,0,False,False,0.0,0.0,False,0.6666666666666666,0.3333333333333333
nasa_fd001,u078_e0180,2,0,degraded,healthy,4,"[""s7_z_last"", ""s7_slope"", ""s6_slope"", ""s21_z_last""]",s21_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0180,2,1,degraded,healthy,3,"[""s7_z_last"", ""s7_slope"", ""s6_slope""]",s21_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0180,2,2,degraded,healthy,4,"[""s7_z_last"", ""s7_slope"", ""s21_z_last"", ""s6_slope""]",s21_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0180,2,3,degraded,healthy,4,"[""s7_z_last"", ""s7_slope"", ""s6_slope"", ""s21_z_last""]",s21_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0180,2,4,healthy,healthy,4,"[""s11_z_last"", ""s6_slope"", ""s7_z_last"", ""s4_z_last""]",s21_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0190,2,0,degraded,degraded,3,"[""s15_slope"", ""s17_delta_mean"", ""s7_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0190,2,1,degraded,degraded,4,"[""s15_slope"", ""s17_slope"", ""s7_slope"", ""s12_delta_mean""]",s11_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u078_e0190,2,2,degraded,degraded,3,"[""s15_slope"", ""s21_delta_mean"", ""s7_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0190,2,3,degraded,degraded,3,"[""s15_slope"", ""s21_delta_mean"", ""s7_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u078_e0190,2,4,degraded,degraded,4,"[""s15_slope"", ""s17_slope"", ""s7_slope"", ""s12_delta_mean""]",s11_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u081_e0120,2,0,healthy,healthy,4,"[""s7_z_last"", ""s2_slope"", ""s11_z_last"", ""s20_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0120,2,1,healthy,healthy,4,"[""s7_z_last"", ""s2_delta_mean"", ""s11_z_last"", ""s20_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0120,2,2,degraded,healthy,4,"[""s7_z_last"", ""s7_slope"", ""s2_delta_mean"", ""s11_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0120,2,3,healthy,healthy,4,"[""s7_z_last"", ""s2_slope"", ""s11_z_last"", ""s20_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0120,2,4,healthy,healthy,3,"[""s7_z_last"", ""s2_slope"", ""s11_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0130,2,0,healthy,healthy,4,"[""s2_delta_mean"", ""s6_delta_mean"", ""s17_slope"", ""s21_z_last""]",s11_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u081_e0130,2,1,healthy,healthy,3,"[""s2_delta_mean"", ""s6_slope"", ""s17_slope""]",s11_slope,0,1,False,True,0.0,0.3333333333333333,False,1.0,0.0
nasa_fd001,u081_e0130,2,2,healthy,healthy,3,"[""s2_delta_mean"", ""s6_slope"", ""s21_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0130,2,3,healthy,healthy,4,"[""s2_delta_mean"", ""s6_delta_mean"", ""s17_slope"", ""s21_z_last""]",s11_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u081_e0130,2,4,healthy,healthy,3,"[""s2_delta_mean"", ""s6_delta_mean"", ""s17_slope""]",s11_slope,0,1,False,True,0.0,0.3333333333333333,False,1.0,0.0
nasa_fd001,u081_e0150,2,0,healthy,healthy,3,"[""s21_delta_mean"", ""s3_z_last"", ""s15_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0150,2,1,healthy,healthy,4,"[""s21_delta_mean"", ""s21_slope"", ""s3_delta_mean"", ""s17_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0150,2,2,healthy,healthy,3,"[""s21_z_last"", ""s3_z_last"", ""s2_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0150,2,3,healthy,healthy,4,"[""s21_delta_mean"", ""s2_delta_mean"", ""s3_z_last"", ""s15_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0150,2,4,degraded,healthy,3,"[""s3_delta_mean"", ""s14_z_last"", ""s17_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0170,2,0,healthy,healthy,3,"[""s3_z_last"", ""s11_z_last"", ""s21_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0170,2,1,degraded,healthy,4,"[""s21_delta_mean"", ""s20_slope"", ""s9_slope"", ""s14_slope""]",s11_slope,1,2,True,True,0.25,0.5,False,1.0,0.0
nasa_fd001,u081_e0170,2,2,healthy,healthy,4,"[""s3_z_last"", ""s11_z_last"", ""s20_slope"", ""s21_slope""]",s11_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u081_e0170,2,3,degraded,healthy,4,"[""s9_slope"", ""s14_slope"", ""s21_slope"", ""s3_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0170,2,4,healthy,healthy,4,"[""s3_z_last"", ""s11_z_last"", ""s21_slope"", ""s2_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0180,2,0,healthy,healthy,4,"[""s2_delta_mean"", ""s7_slope"", ""s9_z_last"", ""s11_slope""]",s4_slope,0,2,False,True,0.0,0.5,False,1.0,0.0
nasa_fd001,u081_e0180,2,1,healthy,healthy,4,"[""s2_delta_mean"", ""s7_slope"", ""s9_z_last"", ""s11_slope""]",s4_slope,0,2,False,True,0.0,0.5,False,1.0,0.0
nasa_fd001,u081_e0180,2,2,healthy,healthy,3,"[""s2_delta_mean"", ""s7_slope"", ""s9_slope""]",s4_slope,0,1,False,True,0.0,0.3333333333333333,False,1.0,0.0
nasa_fd001,u081_e0180,2,3,healthy,healthy,3,"[""s2_delta_mean"", ""s17_z_last"", ""s20_z_last""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0180,2,4,degraded,healthy,4,"[""s2_z_last"", ""s7_slope"", ""s11_slope"", ""s21_slope""]",s4_slope,0,2,False,True,0.0,0.5,False,1.0,0.0
nasa_fd001,u081_e0190,2,0,degraded,healthy,4,"[""s17_slope"", ""s17_delta_mean"", ""s3_slope"", ""s21_delta_mean""]",s12_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0190,2,1,healthy,healthy,4,"[""s17_delta_mean"", ""s3_slope"", ""s21_delta_mean"", ""s14_z_last""]",s12_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0190,2,2,healthy,healthy,4,"[""s17_delta_mean"", ""s3_slope"", ""s14_z_last"", ""s21_delta_mean""]",s12_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0190,2,3,healthy,healthy,4,"[""s17_delta_mean"", ""s17_slope"", ""s3_slope"", ""s21_delta_mean""]",s12_delta_mean,0,0,False,False,0.0,0.0,False,0.75,0.25
nasa_fd001,u081_e0190,2,4,degraded,healthy,4,"[""s17_delta_mean"", ""s17_slope"", ""s3_slope"", ""s11_delta_mean""]",s12_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0200,2,0,degraded,degraded,3,"[""s13_slope"", ""s20_slope"", ""s4_slope""]",s11_delta_mean,0,1,False,True,0.0,0.3333333333333333,False,1.0,0.0
nasa_fd001,u081_e0200,2,1,healthy,degraded,4,"[""s13_slope"", ""s20_slope"", ""s14_z_last"", ""s15_slope""]",s11_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0200,2,2,healthy,degraded,4,"[""s13_slope"", ""s20_slope"", ""s14_z_last"", ""s15_slope""]",s11_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0200,2,3,healthy,degraded,4,"[""s13_slope"", ""s20_slope"", ""s14_z_last"", ""s11_z_last""]",s11_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0200,2,4,healthy,degraded,4,"[""s13_slope"", ""s20_slope"", ""s4_slope"", ""s11_delta_mean""]",s11_delta_mean,1,2,True,True,0.25,0.5,True,1.0,0.0
nasa_fd001,u081_e0230,2,0,degraded,degraded,4,"[""s8_delta_mean"", ""s8_slope"", ""s13_delta_mean"", ""s13_slope""]",s20_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0230,2,1,degraded,degraded,4,"[""s8_delta_mean"", ""s8_slope"", ""s13_delta_mean"", ""s13_slope""]",s20_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0230,2,2,degraded,degraded,4,"[""s8_delta_mean"", ""s8_slope"", ""s13_delta_mean"", ""s13_slope""]",s20_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0230,2,3,degraded,degraded,4,"[""s8_delta_mean"", ""s8_slope"", ""s13_delta_mean"", ""s13_slope""]",s20_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u081_e0230,2,4,degraded,degraded,4,"[""s8_delta_mean"", ""s8_slope"", ""s13_delta_mean"", ""s13_slope""]",s20_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0170,2,0,healthy,healthy,4,"[""s12_z_last"", ""s21_z_last"", ""s15_z_last"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0170,2,1,healthy,healthy,4,"[""s12_z_last"", ""s21_z_last"", ""s15_z_last"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0170,2,2,healthy,healthy,4,"[""s12_z_last"", ""s15_z_last"", ""s21_z_last"", ""s8_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0170,2,3,healthy,healthy,4,"[""s12_z_last"", ""s21_z_last"", ""s15_z_last"", ""s8_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0170,2,4,healthy,healthy,3,"[""s12_z_last"", ""s21_z_last"", ""s15_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0180,2,0,degraded,healthy,4,"[""s8_delta_mean"", ""s8_slope"", ""s7_z_last"", ""s17_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0180,2,1,degraded,healthy,4,"[""s8_slope"", ""s8_delta_mean"", ""s2_delta_mean"", ""s17_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0180,2,2,degraded,healthy,4,"[""s8_slope"", ""s8_z_last"", ""s17_delta_mean"", ""s20_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0180,2,3,degraded,healthy,4,"[""s8_delta_mean"", ""s8_slope"", ""s7_z_last"", ""s20_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0180,2,4,degraded,healthy,4,"[""s8_slope"", ""s8_z_last"", ""s2_delta_mean"", ""s17_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0240,2,0,healthy,healthy,3,"[""s17_z_last"", ""s11_delta_mean"", ""s8_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0240,2,1,healthy,healthy,4,"[""s17_z_last"", ""s11_delta_mean"", ""s12_slope"", ""s8_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0240,2,2,degraded,healthy,4,"[""s12_slope"", ""s17_delta_mean"", ""s13_delta_mean"", ""s7_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0240,2,3,degraded,healthy,3,"[""s12_slope"", ""s17_delta_mean"", ""s3_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u084_e0240,2,4,healthy,healthy,4,"[""s7_z_last"", ""s8_z_last"", ""s17_z_last"", ""s12_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u089_e0120,2,0,healthy,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s13_z_last"", ""s11_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,0.75,0.25
nasa_fd001,u089_e0120,2,1,healthy,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s12_z_last"", ""s13_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u089_e0120,2,2,healthy,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s12_z_last"", ""s9_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u089_e0120,2,3,healthy,healthy,4,"[""s6_delta_mean"", ""s6_slope"", ""s13_slope"", ""s11_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u089_e0120,2,4,healthy,healthy,3,"[""s6_delta_mean"", ""s6_slope"", ""s13_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u089_e0150,2,0,degraded,healthy,3,"[""s7_z_last"", ""s21_slope"", ""s17_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u089_e0150,2,1,degraded,healthy,3,"[""s7_z_last"", ""s13_delta_mean"", ""s21_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u089_e0150,2,2,degraded,healthy,4,"[""s7_z_last"", ""s7_slope"", ""s13_delta_mean"", ""s21_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u089_e0150,2,3,degraded,healthy,3,"[""s7_z_last"", ""s21_slope"", ""s17_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u089_e0150,2,4,degraded,healthy,4,"[""s7_z_last"", ""s7_slope"", ""s13_slope"", ""s21_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u091_e0110,2,0,degraded,healthy,4,"[""s8_slope"", ""s15_delta_mean"", ""s9_z_last"", ""s20_delta_mean""]",s21_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u091_e0110,2,1,degraded,healthy,4,"[""s8_slope"", ""s15_delta_mean"", ""s9_z_last"", ""s20_slope""]",s21_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u091_e0110,2,2,degraded,healthy,4,"[""s8_slope"", ""s9_z_last"", ""s15_delta_mean"", ""s20_delta_mean""]",s21_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u091_e0110,2,3,degraded,healthy,4,"[""s8_delta_mean"", ""s8_slope"", ""s9_z_last"", ""s15_delta_mean""]",s21_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u091_e0110,2,4,degraded,healthy,4,"[""s8_slope"", ""s11_z_last"", ""s9_z_last"", ""s7_slope""]",s21_delta_mean,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0050,3,0,healthy,healthy,4,"[""s21_delta_mean"", ""s21_z_last"", ""s12_delta_mean"", ""s12_z_last""]",s11_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u001_e0050,3,1,healthy,healthy,3,"[""s21_delta_mean"", ""s12_delta_mean"", ""s21_z_last""]",s11_slope,0,1,False,True,0.0,0.3333333333333333,False,1.0,0.0
nasa_fd001,u001_e0050,3,2,healthy,healthy,3,"[""s21_delta_mean"", ""s12_z_last"", ""s7_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0050,3,3,healthy,healthy,4,"[""s21_delta_mean"", ""s12_z_last"", ""s7_slope"", ""s3_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0050,3,4,healthy,healthy,4,"[""s21_delta_mean"", ""s12_delta_mean"", ""s21_z_last"", ""s7_slope""]",s11_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u001_e0080,3,0,healthy,healthy,3,"[""s4_z_last"", ""s17_delta_mean"", ""s11_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0080,3,1,healthy,healthy,4,"[""s4_z_last"", ""s17_delta_mean"", ""s11_z_last"", ""s20_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0080,3,2,healthy,healthy,4,"[""s4_z_last"", ""s3_delta_mean"", ""s11_z_last"", ""s17_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0080,3,3,healthy,healthy,4,"[""s4_z_last"", ""s3_delta_mean"", ""s17_delta_mean"", ""s15_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0080,3,4,healthy,healthy,3,"[""s4_z_last"", ""s3_delta_mean"", ""s11_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0100,3,0,healthy,healthy,4,"[""s7_z_last"", ""s4_z_last"", ""s15_slope"", ""s20_slope""]",s11_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u001_e0100,3,1,healthy,healthy,3,"[""s7_z_last"", ""s20_delta_mean"", ""s2_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0100,3,2,healthy,healthy,4,"[""s4_z_last"", ""s7_z_last"", ""s21_z_last"", ""s15_slope""]",s11_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u001_e0100,3,3,healthy,healthy,4,"[""s7_z_last"", ""s20_delta_mean"", ""s2_delta_mean"", ""s15_slope""]",s11_slope,0,1,False,True,0.0,0.25,False,1.0,0.0
nasa_fd001,u001_e0100,3,4,healthy,healthy,4,"[""s7_z_last"", ""s4_z_last"", ""s20_slope"", ""s2_delta_mean""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0140,3,0,healthy,healthy,4,"[""s2_delta_mean"", ""s2_z_last"", ""s8_z_last"", ""s7_z_last""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0140,3,1,healthy,healthy,4,"[""s2_delta_mean"", ""s8_z_last"", ""s7_z_last"", ""s13_slope""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0140,3,2,degraded,healthy,4,"[""s2_delta_mean"", ""s8_z_last"", ""s7_z_last"", ""s13_slope""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0140,3,3,degraded,healthy,4,"[""s2_delta_mean"", ""s13_slope"", ""s7_z_last"", ""s9_slope""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0140,3,4,degraded,healthy,4,"[""s2_delta_mean"", ""s13_slope"", ""s7_z_last"", ""s9_slope""]",s4_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u001_e0170,3,0,degraded,degraded,4,"[""s8_slope"", ""s13_slope"", ""s11_slope"", ""s4_slope""]",s11_slope,2,2,True,True,0.5,0.5,True,1.0,0.0
nasa_fd001,u001_e0170,3,1,degraded,degraded,4,"[""s8_slope"", ""s13_slope"", ""s11_slope"", ""s4_slope""]",s11_slope,2,2,True,True,0.5,0.5,True,1.0,0.0
nasa_fd001,u001_e0170,3,2,degraded,degraded,4,"[""s8_slope"", ""s13_slope"", ""s4_slope"", ""s15_slope""]",s11_slope,1,1,True,True,0.25,0.25,False,1.0,0.0
nasa_fd001,u001_e0170,3,3,degraded,degraded,4,"[""s8_slope"", ""s13_slope"", ""s11_slope"", ""s4_slope""]",s11_slope,2,2,True,True,0.5,0.5,True,1.0,0.0
nasa_fd001,u001_e0170,3,4,degraded,degraded,4,"[""s8_slope"", ""s13_slope"", ""s11_slope"", ""s4_slope""]",s11_slope,2,2,True,True,0.5,0.5,True,1.0,0.0
nasa_fd001,u005_e0080,3,0,degraded,healthy,4,"[""s3_slope"", ""s3_delta_mean"", ""s13_z_last"", ""s17_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u005_e0080,3,1,degraded,healthy,3,"[""s3_slope"", ""s13_z_last"", ""s12_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u005_e0080,3,2,healthy,healthy,4,"[""s3_slope"", ""s12_slope"", ""s2_delta_mean"", ""s20_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u005_e0080,3,3,degraded,healthy,4,"[""s3_slope"", ""s13_z_last"", ""s12_slope"", ""s17_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u005_e0080,3,4,healthy,healthy,3,"[""s3_delta_mean"", ""s12_slope"", ""s20_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u005_e0110,3,0,healthy,healthy,4,"[""s3_z_last"", ""s8_slope"", ""s20_delta_mean"", ""s21_z_last""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u005_e0110,3,1,degraded,healthy,4,"[""s8_slope"", ""s11_z_last"", ""s2_z_last"", ""s20_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
nasa_fd001,u005_e0110,3,2,degraded,healthy,4,"[""s8_slope"", ""s3_slope"", ""s11_z_last"", ""s20_slope""]",s11_slope,0,0,False,False,0.0,0.0,False,1.0,0.0
